id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_team,away_team,_home_score,_away_score,_date,match_margin,match_result,home_win,_match_key,home_win_rate_l3,home_win_rate_l5,home_score_for_avg_l3,home_score_for_avg_l5,home_score_against_avg_l3,home_score_against_avg_l5,home_win_streak,home_days_rest,away_win_rate_l3,away_win_rate_l5,away_score_for_avg_l3,away_score_for_avg_l5,away_score_against_avg_l3,away_score_against_avg_l5,away_win_streak,away_days_rest,h2h_home_win_rate,h2h_away_win_rate,h2h_draw_rate,h2h_meetings,form_diff_l3,score_form_diff_l3,form_diff_l5,score_form_diff_l5,feature_version
8648,Sydney Swans,6,2010-05-01,2010,H,Brisbane Lions,5.1 9.5 16.8 16.11,107,2.2 5.3 11.4 13.9,87,W,20,Sydney Cricket Ground,30975.0,16,11,13,9,Sydney Swans,Brisbane Lions,107,87,2010-05-01,20,HOME_WIN,1,7938,1.0,0.8,108.66666666666667,106.4,59.666666666666664,70.0,4,7.0,0.6666666666666666,0.6,87.0,86.2,90.0,91.8,0,7.0,0.6111111111111112,0.3888888888888889,0.0,18,0.33333333333333337,21.66666666666667,0.20000000000000007,20.200000000000003,week3_day1_v1
1431,Carlton Blues,6,2010-05-02,2010,H,Collingwood Magpies,3.2 7.2 13.5 16.6,102,4.2 11.6 17.8 24.11,155,L,-53,Melbourne Cricket Ground,80645.0,16,6,24,11,Carlton Blues,Collingwood Magpies,102,155,2010-05-02,-53,AWAY_WIN,0,1581,0.6666666666666666,0.6,94.0,98.0,72.66666666666667,77.8,2,6.0,0.6666666666666666,0.8,94.66666666666667,99.8,61.0,72.2,2,7.0,0.6046511627906976,0.3953488372093023,0.0,43,0.0,-0.6666666666666714,-0.20000000000000007,-1.7999999999999972,week3_day1_v1
3812,Geelong Cats,6,2010-05-02,2010,H,Richmond Tigers,7.2 13.7 19.10 24.17,161,0.2 2.5 4.9 7.11,53,W,108,GMHBA Stadium,24106.0,24,17,7,11,Geelong Cats,Richmond Tigers,161,53,2010-05-02,108,HOME_WIN,1,3814,0.6666666666666666,0.8,109.0,106.4,86.33333333333333,84.2,0,6.0,0.0,0.0,66.33333333333333,61.6,121.66666666666667,122.0,0,7.0,0.8333333333333334,0.16666666666666666,0.0,36,0.6666666666666666,42.66666666666667,0.8,44.800000000000004,week3_day1_v1
9259,West Coast Eagles,6,2010-05-02,2010,H,Fremantle Dockers,4.1 8.6 8.9 10.13,73,4.2 7.4 10.7 17.9,111,L,-38,Domain Stadium,40886.0,10,13,17,9,West Coast Eagles,Fremantle Dockers,73,111,2010-05-02,-38,AWAY_WIN,0,8574,0.3333333333333333,0.4,85.0,93.2,103.0,88.6,0,8.0,1.0,0.8,116.66666666666667,104.4,86.66666666666667,83.2,4,7.0,0.6521739130434783,0.34782608695652173,0.0,23,-0.6666666666666667,-31.66666666666667,-0.4,-11.200000000000003,week3_day1_v1
6275,Melbourne Demons,7,2010-05-07,2010,H,Western Bulldogs,0.6 3.9 7.10 9.12,66,3.2 5.5 8.7 10.10,70,L,-4,Melbourne Cricket Ground,45444.0,9,12,10,10,Melbourne Demons,Western Bulldogs,66,70,2010-05-07,-4,AWAY_WIN,0,5920,0.6666666666666666,0.6,104.66666666666667,91.2,78.33333333333333,72.4,0,6.0,0.3333333333333333,0.4,84.0,86.8,69.66666666666667,76.2,0,20.0,0.5,0.5,0.0,16,0.3333333333333333,20.66666666666667,0.19999999999999996,4.400000000000006,week3_day1_v1
836,Brisbane Lions,7,2010-05-08,2010,H,Fremantle Dockers,5.2 6.4 10.7 15.10,100,5.5 9.9 12.15 15.23,113,L,-13,The Gabba,27739.0,15,10,15,23,Brisbane Lions,Fremantle Dockers,100,113,2010-05-08,-13,AWAY_WIN,0,1017,0.3333333333333333,0.6,80.33333333333333,92.4,96.33333333333333,91.8,0,7.0,1.0,1.0,116.0,115.8,88.0,79.0,5,6.0,0.7777777777777778,0.2222222222222222,0.0,9,-0.6666666666666667,-35.66666666666667,-0.4,-23.39999999999999,week3_day1_v1
2025,Collingwood Magpies,7,2010-05-08,2010,H,north melbourne kangaroos,5.4 11.9 18.14 23.19,157,3.2 6.4 11.5 14.7,91,W,66,Melbourne Cricket Ground,52696.0,23,19,14,7,Collingwood Magpies,north melbourne kangaroos,157,91,2010-05-08,66,HOME_WIN,1,13986,1.0,0.8,132.66666666666666,105.0,72.0,74.0,3,6.0,0.3333333333333333,0.4,56.0,71.8,94.0,105.6,0,35.0,0.6666666666666666,0.3333333333333333,0.0,3,0.6666666666666667,76.66666666666666,0.4,33.2,week3_day1_v1
2635,Essendon Bombers,7,2010-05-08,2010,H,port adelaide power,3.1 7.3 14.8 16.10,106,4.0 7.2 13.2 17.7,109,L,-3,Marvel Stadium,29248.0,16,10,17,7,Essendon Bombers,port adelaide power,106,109,2010-05-08,-3,AWAY_WIN,0,14076,0.3333333333333333,0.4,79.66666666666667,85.6,94.66666666666667,96.8,1,7.0,0.0,0.2,84.33333333333333,94.4,107.0,111.0,0,643.0,,,,0,0.3333333333333333,-4.666666666666657,0.2,-8.800000000000011,week3_day1_v1
9260,West Coast Eagles,7,2010-05-08,2010,H,Hawthorn Hawks,3.1 8.5 10.8 15.12,102,3.1 5.4 9.7 14.10,94,W,8,Domain Stadium,35864.0,15,12,14,10,West Coast Eagles,Hawthorn Hawks,102,94,2010-05-08,8,HOME_WIN,1,8575,0.3333333333333333,0.2,79.0,82.8,101.33333333333333,101.8,0,6.0,0.0,0.0,64.0,73.4,103.66666666666667,102.2,0,7.0,0.6206896551724138,0.3793103448275862,0.0,29,0.3333333333333333,15.0,0.2,9.399999999999991,week3_day1_v1
240, Adelaide Crows ,7,2010-05-09,2010,H,Richmond Tigers,3.0 5.3 7.9 15.14,104,3.3 6.5 6.10 7.12,54,W,50,AAMI Stadium,31196.0,15,14,7,12, Adelaide Crows ,Richmond Tigers,104,54,2010-05-09,50,HOME_WIN,1,13276,0.0,0.4,68.0,98.4,106.0,87.2,0,8.0,0.0,0.0,68.0,63.2,135.33333333333334,129.2,0,7.0,0.625,0.375,0.0,8,0.0,0.0,0.4,35.2,week3_day1_v1
3813,Geelong Cats,7,2010-05-09,2010,H,Sydney Swans,4.0 7.4 12.8 19.12,126,3.0 5.2 7.3 9.5,59,W,67,GMHBA Stadium,25970.0,19,12,9,5,Geelong Cats,Sydney Swans,126,59,2010-05-09,67,HOME_WIN,1,3815,0.6666666666666666,0.8,129.33333333333334,122.6,73.66666666666667,81.2,1,7.0,1.0,1.0,107.33333333333333,110.2,70.0,68.2,5,8.0,0.65,0.35,0.0,40,-0.33333333333333337,22.000000000000014,-0.19999999999999996,12.399999999999991,week3_day1_v1
8056,St Kilda Saints,7,2010-05-10,2010,H,Carlton Blues,2.4 5.6 7.9 9.14,68,5.7 10.8 14.9 20.9,129,L,-61,Marvel Stadium,42866.0,9,14,20,9,St Kilda Saints,Carlton Blues,68,129,2010-05-10,-61,AWAY_WIN,0,7444,0.6666666666666666,0.8,67.0,82.6,64.33333333333333,54.6,1,10.0,0.6666666666666666,0.4,103.0,94.4,92.66666666666667,96.0,0,8.0,0.4857142857142857,0.5142857142857142,0.0,35,0.0,-36.0,0.4,-11.800000000000011,week3_day1_v1
3215,Fremantle Dockers,8,2010-05-14,2010,H,Collingwood Magpies,3.3 9.5 11.5 15.7,97,7.3 10.9 17.10 20.13,133,L,-36,Domain Stadium,41624.0,15,7,20,13,Fremantle Dockers,Collingwood Magpies,97,133,2010-05-14,-36,AWAY_WIN,0,3269,1.0,1.0,112.0,114.8,82.0,86.6,6,6.0,1.0,0.8,144.0,119.2,82.66666666666667,75.2,4,6.0,0.4444444444444444,0.5555555555555556,0.0,18,0.0,-32.0,0.19999999999999996,-4.400000000000006,week3_day1_v1
837,Brisbane Lions,8,2010-05-15,2010,H,Geelong Cats,1.6 4.8 8.12 10.14,74,6.2 11.4 18.6 24.11,155,L,-81,The Gabba,33629.0,10,14,24,11,Brisbane Lions,Geelong Cats,74,155,2010-05-15,-81,AWAY_WIN,0,1018,0.0,0.4,80.0,89.6,107.66666666666667,98.0,0,7.0,0.6666666666666666,0.8,118.33333333333333,122.8,72.0,74.2,2,6.0,0.6428571428571429,0.35714285714285715,0.0,14,-0.6666666666666666,-38.33333333333333,-0.4,-33.2,week3_day1_v1
6276,Melbourne Demons,8,2010-05-15,2010,H,west coast eagles,1.3 5.5 6.8 6.10,46,3.0 5.5 8.8 10.15,75,L,-29,Melbourne Cricket Ground,28592.0,6,10,10,15,Melbourne Demons,west coast eagles,46,75,2010-05-15,-29,AWAY_WIN,0,14603,0.3333333333333333,0.6,82.33333333333333,87.4,75.66666666666667,69.2,0,8.0,0.0,0.2,71.0,76.8,127.0,109.4,0,49.0,0.0,1.0,0.0,2,0.3333333333333333,11.333333333333329,0.39999999999999997,10.600000000000009,week3_day1_v1
9856,W. Bulldogs,8,2010-05-15,2010,H,Sydney Swans,4.4 9.6 14.10 14.17,101,3.2 4.7 6.9 9.9,63,W,38,Manuka Oval,14308.0,14,17,9,9,W. Bulldogs,Sydney Swans,101,63,2010-05-15,38,HOME_WIN,1,327,0.6666666666666666,0.6,89.0,93.4,68.33333333333333,78.0,0,15.0,0.6666666666666666,0.8,93.66666666666667,98.4,92.0,78.4,0,6.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,19,0.0,-4.666666666666671,-0.20000000000000007,-5.0,week3_day1_v1
5689,North Melbourne Kangaroos,8,2010-05-15,2010,H,Adelaide Crows,4.3 8.6 12.11 12.12,84,2.3 2.4 4.5 11.9,75,W,9,Marvel Stadium,16479.0,12,12,11,9,North Melbourne Kangaroos,Adelaide Crows,84,75,2010-05-15,9,HOME_WIN,1,5410,0.6666666666666666,0.6,82.0,88.8,82.66666666666667,87.0,2,14.0,0.0,0.4,60.333333333333336,90.2,86.0,85.8,0,34.0,0.6666666666666666,0.3333333333333333,0.0,12,0.6666666666666666,21.666666666666664,0.19999999999999996,-1.4000000000000057,week3_day1_v1
6872,Port Adelaide Power,8,2010-05-16,2010,H,Carlton Blues,3.3 8.5 13.7 14.8,92,4.1 8.4 11.10 17.16,118,L,-26,AAMI Stadium,30228.0,14,8,17,16,Port Adelaide Power,Carlton Blues,92,118,2010-05-16,-26,AWAY_WIN,0,6427,0.6666666666666666,0.6,71.66666666666667,77.0,92.33333333333333,94.2,2,15.0,0.6666666666666666,0.6,111.66666666666667,102.6,97.0,88.2,1,6.0,0.7058823529411765,0.29411764705882354,0.0,17,0.0,-40.0,0.0,-25.599999999999994,week3_day1_v1
7459,Richmond Tigers,8,2010-05-16,2010,H,Hawthorn Hawks,3.1 6.5 8.5 13.8,86,2.5 7.6 9.10 13.11,89,L,-3,Melbourne Cricket Ground,41563.0,13,8,13,11,Richmond Tigers,Hawthorn Hawks,86,89,2010-05-16,-3,AWAY_WIN,0,6919,0.0,0.0,60.0,61.2,125.66666666666667,126.0,0,7.0,0.0,0.0,75.66666666666667,74.0,96.66666666666667,102.6,0,8.0,0.3888888888888889,0.6111111111111112,0.0,36,0.0,-15.666666666666671,0.0,-12.799999999999997,week3_day1_v1
8057,St Kilda Saints,8,2010-05-16,2010,H,Essendon Bombers,2.3 5.8 7.11 11.15,81,1.4 6.4 10.6 14.9,93,L,-12,Marvel Stadium,39204.0,11,15,14,9,St Kilda Saints,Essendon Bombers,81,93,2010-05-16,-12,AWAY_WIN,0,7445,0.3333333333333333,0.6,53.666666666666664,67.6,76.33333333333333,72.6,0,6.0,0.3333333333333333,0.4,89.0,88.0,97.33333333333333,93.6,0,8.0,0.2571428571428571,0.7428571428571429,0.0,35,0.0,-35.333333333333336,0.19999999999999996,-20.400000000000006,week3_day1_v1
2027,Collingwood Magpies,9,2010-05-21,2010,H,geelong cats,1.2 4.2 6.8 6.14,50,1.3 4.7 9.12 12.14,86,L,-36,Melbourne Cricket Ground,88115.0,6,14,12,14,Collingwood Magpies,geelong cats,50,86,2010-05-21,-36,AWAY_WIN,0,13987,1.0,1.0,148.33333333333334,137.6,96.66666666666667,80.8,5,7.0,0.3333333333333333,0.6,99.0,112.0,97.0,97.0,0,40.0,0.0,1.0,0.0,1,0.6666666666666667,49.33333333333334,0.4,25.599999999999994,week3_day1_v1
8651,Sydney Swans,9,2010-05-22,2010,H,fremantle dockers,3.2 5.4 8.5 9.9,63,3.6 9.12 11.14 14.16,100,L,-37,Sydney Cricket Ground,24819.0,9,9,14,16,Sydney Swans,fremantle dockers,63,100,2010-05-22,-37,AWAY_WIN,0,14942,0.3333333333333333,0.6,76.33333333333333,88.8,104.66666666666667,87.4,0,7.0,0.3333333333333333,0.2,83.33333333333333,86.8,92.0,96.6,0,34.0,1.0,0.0,0.0,3,0.0,-7.0,0.39999999999999997,2.0,week3_day1_v1
2637,Essendon Bombers,9,2010-05-22,2010,H,Richmond Tigers,7.1 10.6 14.13 19.16,130,2.4 5.7 8.8 14.11,95,W,35,Melbourne Cricket Ground,64709.0,19,16,14,11,Essendon Bombers,Richmond Tigers,130,95,2010-05-22,35,HOME_WIN,1,2725,0.6666666666666666,0.4,101.66666666666667,87.6,84.33333333333333,94.8,1,6.0,0.0,0.0,64.33333333333333,68.8,118.0,119.8,0,6.0,0.7352941176470589,0.23529411764705882,0.029411764705882353,34,0.6666666666666666,37.33333333333334,0.4,18.799999999999997,week3_day1_v1
5690,North Melbourne Kangaroos,9,2010-05-22,2010,H,Western Bulldogs,0.5 2.10 4.13 7.15,57,6.0 11.1 18.4 20.7,127,L,-70,Marvel Stadium,30794.0,7,15,20,7,North Melbourne Kangaroos,Western Bulldogs,57,127,2010-05-22,-70,AWAY_WIN,0,5411,1.0,0.8,90.0,89.2,74.33333333333333,82.8,3,7.0,0.6666666666666666,0.4,89.66666666666667,80.8,71.66666666666667,74.2,1,15.0,0.5238095238095238,0.47619047619047616,0.0,21,0.33333333333333337,0.3333333333333286,0.4,8.400000000000006,week3_day1_v1
6277,Melbourne Demons,9,2010-05-22,2010,H,Port Adelaide Power,5.2 9.6 14.7 17.9,111,3.3 7.6 8.10 16.14,110,W,1,TIO Stadium,8848.0,17,9,16,14,Melbourne Demons,Port Adelaide Power,111,110,2010-05-22,1,HOME_WIN,1,5922,0.0,0.4,63.333333333333336,85.2,83.0,76.0,0,7.0,0.6666666666666666,0.4,81.0,77.6,78.66666666666667,100.6,0,6.0,0.4444444444444444,0.5555555555555556,0.0,18,-0.6666666666666666,-17.666666666666664,0.0,7.6000000000000085,week3_day1_v1
242, Adelaide Crows ,9,2010-05-23,2010,H,brisbane lions,5.3 6.9 9.12 13.15,93,2.2 6.5 9.11 11.15,81,W,12,AAMI Stadium,31517.0,13,15,11,15, Adelaide Crows ,brisbane lions,93,81,2010-05-23,12,HOME_WIN,1,15745,0.3333333333333333,0.4,77.66666666666667,94.8,84.66666666666667,88.4,1,14.0,0.8333333333333334,0.5,98.33333333333333,98.6,86.66666666666667,93.8,2,43.0,1.0,0.0,0.0,1,-0.5,-20.666666666666657,-0.09999999999999998,-3.799999999999997,week3_day1_v1
1434,Carlton Blues,9,2010-05-23,2010,H,Hawthorn Hawks,2.2 3.5 7.10 8.12,60,5.3 9.8 11.12 16.14,110,L,-50,"Marvel Stadium
",47484.0,8,12,16,14,Carlton Blues,Hawthorn Hawks,60,110,2010-05-23,-50,AWAY_WIN,0,1625,0.6666666666666666,0.8,116.33333333333333,111.2,105.0,87.6,2,7.0,0.3333333333333333,0.2,82.0,75.0,98.0,99.8,1,7.0,0.4186046511627907,0.5813953488372093,0.0,43,0.3333333333333333,34.33333333333333,0.6000000000000001,36.2,week3_day1_v1
9262,West Coast Eagles,9,2010-05-23,2010,H,St Kilda Saints,2.2 5.6 7.7 8.8,56,1.3 4.6 9.11 13.13,91,L,-35,Domain Stadium,36244.0,8,8,13,13,West Coast Eagles,St Kilda Saints,56,91,2010-05-23,-35,AWAY_WIN,0,8576,0.3333333333333333,0.4,79.33333333333333,86.0,106.66666666666667,102.8,1,15.0,0.3333333333333333,0.4,66.0,70.0,89.33333333333333,83.0,0,7.0,0.5769230769230769,0.38461538461538464,0.038461538461538464,26,0.0,13.333333333333329,0.0,16.0,week3_day1_v1
2638,Essendon Bombers,10,2010-05-28,2010,H,Western Bulldogs,3.2 7.5 12.6 15.9,99,3.2 6.4 8.4 14.6,90,W,9,Marvel Stadium,45742.0,15,9,14,6,Essendon Bombers,Western Bulldogs,99,90,2010-05-28,9,HOME_WIN,1,2726,0.6666666666666666,0.6,109.66666666666667,98.0,95.0,93.6,2,6.0,0.6666666666666666,0.6,92.0,89.8,74.66666666666667,66.4,2,6.0,0.5,0.5,0.0,20,0.0,17.66666666666667,0.0,8.200000000000003,week3_day1_v1
839,Brisbane Lions,10,2010-05-29,2010,H,Collingwood Magpies,4.4 6.6 9.8 13.10,88,6.5 8.9 9.11 11.14,80,W,8,The Gabba,34239.0,13,10,11,14,Brisbane Lions,Collingwood Magpies,88,80,2010-05-29,8,HOME_WIN,1,1020,0.0,0.2,87.0,83.0,125.0,111.4,0,14.0,0.6666666666666666,0.8,113.33333333333333,123.0,91.33333333333333,86.2,0,8.0,0.6923076923076923,0.3076923076923077,0.0,13,-0.6666666666666666,-26.33333333333333,-0.6000000000000001,-40.0,week3_day1_v1
6874,Port Adelaide Power,10,2010-05-29,2010,H,richmond tigers,2.3 2.4 3.10 3.12,30,3.4 6.9 7.11 10.17,77,L,-47,AAMI Stadium,16694.0,3,12,10,17,Port Adelaide Power,richmond tigers,30,77,2010-05-29,-47,AWAY_WIN,0,14691,0.3333333333333333,0.4,99.66666666666667,83.4,101.0,101.2,0,7.0,0.3333333333333333,0.2,77.33333333333333,85.2,100.33333333333333,104.8,0,49.0,1.0,0.0,0.0,1,0.0,22.333333333333343,0.2,-1.7999999999999972,week3_day1_v1
3816,Geelong Cats,10,2010-05-29,2010,H,Melbourne Demons,5.5 9.6 14.8 18.13,121,2.1 4.4 7.6 10.7,67,W,54,GMHBA Stadium,24525.0,18,13,10,7,Geelong Cats,Melbourne Demons,121,67,2010-05-29,54,HOME_WIN,1,3818,1.0,0.8,147.33333333333334,133.8,62.0,70.8,3,14.0,0.3333333333333333,0.4,74.33333333333333,80.8,85.0,82.4,1,7.0,0.6052631578947368,0.3684210526315789,0.02631578947368421,38,0.6666666666666667,73.00000000000001,0.4,53.000000000000014,week3_day1_v1
8059,St Kilda Saints,10,2010-05-29,2010,H,Adelaide Crows,5.1 7.2 12.7 19.9,123,2.1 7.2 11.4 12.4,76,W,47,Marvel Stadium,28708.0,19,9,12,4,St Kilda Saints,Adelaide Crows,123,76,2010-05-29,47,HOME_WIN,1,7447,0.3333333333333333,0.4,80.0,66.6,92.66666666666667,75.6,1,6.0,0.0,0.2,59.333333333333336,86.4,86.33333333333333,89.2,0,14.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,13,0.3333333333333333,20.666666666666664,0.2,-19.80000000000001,week3_day1_v1
1435,Carlton Blues,10,2010-05-30,2010,H,West Coast Eagles,5.5 8.8 12.13 15.15,105,3.1 5.2 8.5 11.10,76,W,29,Marvel Stadium,29175.0,15,15,11,10,Carlton Blues,West Coast Eagles,105,76,2010-05-30,29,HOME_WIN,1,1585,0.6666666666666666,0.6,102.33333333333333,102.6,90.0,98.6,0,7.0,0.3333333333333333,0.4,77.0,79.0,98.66666666666667,97.8,0,7.0,0.5,0.5,0.0,26,0.3333333333333333,25.33333333333333,0.19999999999999996,23.599999999999994,week3_day1_v1
3217,Fremantle Dockers,10,2010-05-30,2010,H,North Melbourne Kangaroos,6.5 8.8 18.12 21.13,139,2.1 4.3 7.8 11.12,78,W,61,Domain Stadium,36175.0,21,13,11,12,Fremantle Dockers,North Melbourne Kangaroos,139,78,2010-05-30,61,HOME_WIN,1,3272,0.6666666666666666,0.8,107.0,111.6,102.0,99.4,0,16.0,0.6666666666666666,0.6,81.66666666666667,77.4,93.33333333333333,90.0,0,8.0,0.29411764705882354,0.7058823529411765,0.0,17,0.0,25.33333333333333,0.20000000000000007,34.19999999999999,week3_day1_v1
5086,Hawthorn Hawks,10,2010-05-30,2010,H,Sydney Swans,3.6 4.12 7.13 10.19,79,2.3 4.7 6.9 11.11,77,W,2,Melbourne Cricket Ground,36003.0,10,19,11,11,Hawthorn Hawks,Sydney Swans,79,77,2010-05-30,2,HOME_WIN,1,4896,0.6666666666666666,0.4,97.66666666666667,85.2,82.66666666666667,87.2,2,7.0,0.0,0.4,61.666666666666664,81.4,109.0,95.4,0,8.0,0.65,0.35,0.0,40,0.6666666666666666,36.00000000000001,0.0,3.799999999999997,week3_day1_v1
7462,Richmond Tigers,11,2010-06-04,2010,H,st kilda saints,0.3 3.6 7.8 8.11,59,2.3 8.7 11.10 14.13,97,L,-38,Marvel Stadium,32858.0,8,11,14,13,Richmond Tigers,st kilda saints,59,97,2010-06-04,-38,AWAY_WIN,0,6961,0.0,0.0,78.33333333333333,72.2,107.66666666666667,119.2,0,13.0,0.6666666666666666,0.4,101.66666666666667,90.6,76.66666666666667,87.4,2,307.0,0.5,0.5,0.0,2,-0.6666666666666666,-23.333333333333343,-0.4,-18.39999999999999,week3_day1_v1
244, Adelaide Crows ,11,2010-06-05,2010,H,Fremantle Dockers,6.1 11.3 12.6 16.9,105,5.3 7.4 10.6 12.10,82,W,23,AAMI Stadium,35605.0,16,9,12,10, Adelaide Crows ,Fremantle Dockers,105,82,2010-06-05,23,HOME_WIN,1,13279,0.6666666666666666,0.4,90.33333333333333,80.2,77.33333333333333,90.6,2,13.0,0.6666666666666666,0.8,116.33333333333333,114.4,103.66666666666667,91.4,1,6.0,0.7,0.3,0.0,10,0.0,-26.0,-0.4,-34.2,week3_day1_v1
9264,West Coast Eagles,11,2010-06-05,2010,H,geelong cats,3.7 7.9 12.10 14.14,98,4.2 8.3 15.8 18.14,122,L,-24,Domain Stadium,33784.0,14,14,18,14,West Coast Eagles,geelong cats,98,122,2010-06-05,-24,AWAY_WIN,0,15032,0.3333333333333333,0.2,78.0,74.0,96.66666666666667,103.2,0,6.0,0.3333333333333333,0.6,96.33333333333333,105.6,88.66666666666667,88.8,1,15.0,1.0,0.0,0.0,1,0.0,-18.33333333333333,-0.39999999999999997,-31.599999999999994,week3_day1_v1
1436,	Carlton Blues,11,2010-06-05,2010,H,Melbourne Demons,7.4 9.6 11.7 15.11,101,2.2 3.4 8.6 9.6,60,W,41,Melbourne Cricket Ground,49745.0,15,11,9,6,	Carlton Blues,Melbourne Demons,101,60,2010-06-05,41,HOME_WIN,1,2143,0.3333333333333333,0.4,81.0,77.6,89.66666666666667,81.4,0,694.0,0.3333333333333333,0.2,74.66666666666667,73.6,102.0,96.0,0,7.0,1.0,0.0,0.0,1,0.0,6.333333333333329,0.2,4.0,week3_day1_v1
5692,North Melbourne Kangaroos,11,2010-06-05,2010,H,Brisbane Lions,7.5 10.10 11.15 12.18,90,2.1 5.4 10.8 13.11,89,W,1,Marvel Stadium,19100.0,12,18,13,11,North Melbourne Kangaroos,Brisbane Lions,90,89,2010-06-05,1,HOME_WIN,1,5413,0.3333333333333333,0.6,73.0,81.0,113.66666666666667,97.8,0,6.0,0.3333333333333333,0.2,87.33333333333333,80.4,116.0,111.6,1,7.0,0.35,0.6,0.05,20,0.0,-14.333333333333329,0.39999999999999997,0.5999999999999943,week3_day1_v1
2029,Collingwood Magpies,11,2010-06-06,2010,H,Western Bulldogs,3.3 8.5 16.7 17.11,113,2.2 5.4 10.6 16.7,103,W,10,Marvel Stadium,40813.0,17,11,16,7,Collingwood Magpies,Western Bulldogs,113,103,2010-06-06,10,HOME_WIN,1,2147,0.3333333333333333,0.6,87.66666666666667,115.0,90.33333333333333,92.8,0,8.0,0.6666666666666666,0.6,95.66666666666667,97.2,74.0,74.2,0,9.0,0.6818181818181818,0.2727272727272727,0.045454545454545456,22,-0.3333333333333333,-8.0,0.0,17.799999999999997,week3_day1_v1
5087,Hawthorn Hawks,11,2010-06-06,2010,H,Port Adelaide Power,2.4 7.7 8.9 10.14,74,0.5 2.10 5.13 8.15,63,W,11,Melbourne Cricket Ground,21287.0,10,14,8,15,Hawthorn Hawks,Port Adelaide Power,74,63,2010-06-06,11,HOME_WIN,1,4897,1.0,0.6,92.66666666666667,87.0,74.33333333333333,86.2,3,7.0,0.0,0.4,77.33333333333333,76.6,102.0,84.8,0,8.0,0.3125,0.6875,0.0,16,1.0,15.333333333333343,0.19999999999999996,10.400000000000006,week3_day1_v1
8653,Sydney Swans,11,2010-06-06,2010,H,Essendon Bombers,3.3 7.5 10.12 12.17,89,2.2 7.5 11.6 12.8,80,W,9,Sydney Cricket Ground,29329.0,12,17,12,8,Sydney Swans,Essendon Bombers,89,80,2010-06-06,9,HOME_WIN,1,7942,0.0,0.2,67.66666666666667,73.8,93.33333333333333,98.6,0,7.0,1.0,0.8,107.33333333333333,106.8,88.66666666666667,87.6,3,9.0,0.42857142857142855,0.5428571428571428,0.02857142857142857,35,-1.0,-39.66666666666666,-0.6000000000000001,-33.0,week3_day1_v1
5693,North Melbourne Kangaroos,12,2010-06-11,2010,H,Carlton Blues,4.5 8.8 11.11 14.13,97,1.2 6.3 10.4 10.8,68,W,29,Marvel Stadium,43732.0,14,13,10,8,North Melbourne Kangaroos,Carlton Blues,97,68,2010-06-11,29,HOME_WIN,1,5414,0.3333333333333333,0.6,75.0,82.6,118.33333333333333,101.6,1,6.0,0.6666666666666666,0.6,94.33333333333333,102.8,92.66666666666667,100.2,1,12.0,0.5666666666666667,0.43333333333333335,0.0,30,-0.3333333333333333,-19.33333333333333,0.0,-20.200000000000003,week3_day1_v1
5088,Hawthorn Hawks,12,2010-06-12,2010,H,adelaide crows,7.2 9.3 13.4 19.10,124,2.3 6.6 9.8 11.11,77,W,47,UTAS Stadium,16167.0,19,10,11,11,Hawthorn Hawks,adelaide crows,124,77,2010-06-12,47,HOME_WIN,1,14452,1.0,0.8,87.66666666666667,89.2,66.66666666666667,77.6,4,6.0,0.0,0.2,63.0,84.6,99.66666666666667,101.2,0,50.0,1.0,0.0,0.0,1,1.0,24.66666666666667,0.6000000000000001,4.6000000000000085,week3_day1_v1
2640,Essendon Bombers,12,2010-06-12,2010,H,Geelong Cats,4.3 8.6 10.9 12.11,83,6.3 11.6 16.11 23.16,154,L,-71,Marvel Stadium,46358.0,12,11,23,16,Essendon Bombers,Geelong Cats,83,154,2010-06-12,-71,AWAY_WIN,0,2727,0.6666666666666666,0.6,103.0,101.6,91.33333333333333,92.8,0,6.0,1.0,0.8,134.0,126.2,66.66666666666667,71.4,4,14.0,0.4444444444444444,0.5555555555555556,0.0,36,-0.33333333333333337,-31.0,-0.20000000000000007,-24.60000000000001,week3_day1_v1
6876,Port Adelaide Power,12,2010-06-12,2010,H,Sydney Swans,4.0 6.2 8.5 8.7,55,3.2 10.4 11.6 14.9,93,L,-38,AAMI Stadium,20106.0,8,7,14,9,Port Adelaide Power,Sydney Swans,55,93,2010-06-12,-38,AWAY_WIN,0,6430,0.0,0.2,67.66666666666667,78.4,87.33333333333333,90.8,0,6.0,0.3333333333333333,0.2,76.33333333333333,70.2,86.33333333333333,97.2,1,6.0,0.25,0.75,0.0,16,-0.3333333333333333,-8.666666666666657,0.0,8.200000000000003,week3_day1_v1
